hast_genus_id,hast_family_id,family_apgiv,genus,genus_zh,acceptedGenus,acceptedNamecode
921,701,Cardiopteridaceae,Gonocaryum,瓊欖屬,,
1006,452,Caricaceae,Carica,番木瓜屬,,
13237,324,Caryophyllaceae,Alsine,,,
345,324,Caryophyllaceae,Arenaria,無心菜屬,,
346,324,Caryophyllaceae,Cerastium,卷耳屬,,
347,324,Caryophyllaceae,Cucubalus,狗筋蔓屬,,
348,324,Caryophyllaceae,Dianthus,石竹屬,,
349,324,Caryophyllaceae,Drymaria,荷蓮豆草屬,,
350,324,Caryophyllaceae,Gypsophila,霞草屬,,
352,324,Caryophyllaceae,Moehringia,種阜草屬,,
2322,324,Caryophyllaceae,Polycarpaea,白鼓釘屬,,
353,324,Caryophyllaceae,Sagina,瓜槌草屬,,
354,324,Caryophyllaceae,Saponaria,肥皂草屬,,
355,324,Caryophyllaceae,Silene,蠅子草屬,,
359,324,Caryophyllaceae,Spergula,大爪草屬,,
13001,324,Caryophyllaceae,Spergularia,,,
356,324,Caryophyllaceae,Stellaria,繁縷屬,,
358,324,Caryophyllaceae,Vaccaria,麥藍菜屬,,
224,301,Casuarinaceae,Casuarina,木麻黃屬,,
907,431,Celastraceae,Celastrus,南蛇藤屬,,
908,431,Celastraceae,Euonymus,衛矛屬,,
913,431,Celastraceae,Genitia,擬衛矛屬,,
914,431,Celastraceae,Gymnosporia,裸實屬,,
909,431,Celastraceae,Maytenus,美登木屬,,
910,431,Celastraceae,Microtropis,賽衛矛屬,,
611,431,Celastraceae,Parnassia,梅花草屬,,
912,431,Celastraceae,Tripterygium,雷公藤屬,,
13367,743,Centroplacaceae,Bhesa,膝柄木屬,,
521,343,Ceratophyllaceae,Ceratophyllum,金魚藻屬,,
527,346,Chloranthaceae,Chloranthus,金粟蘭屬,,
528,346,Chloranthaceae,Sarcandra,草珊瑚屬,,
623,826,Chrysobalanaceae,Chrysobalanus,,,
40,113,Cibotiaceae,Cibotium,金狗毛蕨屬,,
13355,739,Circaeasteraceae,Circaeaster,星葉草屬,,
560,864,Cleomaceae,Cleome,白花菜屬,,
562,864,Cleomaceae,Polanisia,向天黃屬,,
13264,736,Clethraceae,Clethra,,,
549,352,Clusiaceae,Garcinia,福木屬,,
2380,352,Clusiaceae,Rheedia,,,
1744,767,Colchicaceae,Disporum,寶鐸草屬,,
13291,767,Colchicaceae,Iphigenia,山慈菇屬,,
12799,767,Colchicaceae,Uvularia,,,
1326,942,Coldeniaceae,Coldenia,生果草屬,,
1071,461,Combretaceae,Combretum,風車藤屬,,
1072,461,Combretaceae,Lumnitzera,欖李屬,,
1073,461,Combretaceae,Quisqualis,使君子屬,,
1074,461,Combretaceae,Terminalia,欖仁屬,,
12699,622,Commelinaceae,Aetheolirion,,,
1833,622,Commelinaceae,Amischotolype,穿鞘花屬,,
1834,622,Commelinaceae,Aneilema,假鴨跖草屬,,
1847,622,Commelinaceae,Belosynapsis,假紫萬年青屬,,
1850,622,Commelinaceae,Callisia,錦竹草屬,,
1835,622,Commelinaceae,Commelina,鴨跖草屬,,
1836,622,Commelinaceae,Cyanotis,鴨舌疝屬,,
1837,622,Commelinaceae,Dichorisandra,,,
2384,622,Commelinaceae,Dictyospermum,,,
1838,622,Commelinaceae,Floscopa,蔓蘘荷屬,,
1839,622,Commelinaceae,Geogenanthus,,,
1840,622,Commelinaceae,Murdannia,水竹葉屬,,
1841,622,Commelinaceae,Pollia,杜若屬,,
1851,622,Commelinaceae,Porandra,,,
1842,622,Commelinaceae,Rhoeo,紫背萬年青屬,,
1848,622,Commelinaceae,Rhopalephora,毛果竹葉菜屬,,
1843,622,Commelinaceae,Setcreasea,紫錦草屬,,
1844,622,Commelinaceae,Siderasis,絨氈草屬,,
1852,622,Commelinaceae,Spatholirion,,,
1849,622,Commelinaceae,Streptolirion,,,
1845,622,Commelinaceae,Tradescantia,水竹草屬,,
2288,622,Commelinaceae,Tricarpelema,三瓣果屬,,
1846,622,Commelinaceae,Zebrina,吊竹草屬,,
2424,408,Connaraceae,Connarus,牛栓藤屬,,
651,408,Connaraceae,Rourea,紅葉藤屬,,
1305,518,Convolvulaceae,Argyreia,朝顏屬,,
1306,518,Convolvulaceae,Calystegia,濱旋花屬,,
1307,518,Convolvulaceae,Convolvulus,旋花屬,,
1308,518,Convolvulaceae,Cuscuta,菟絲子屬,,
1309,518,Convolvulaceae,Dichondra,馬蹄金屬,,
1310,518,Convolvulaceae,Erycibe,伊立基藤屬,,
1311,518,Convolvulaceae,Evolvulus,土丁桂屬,,
1312,518,Convolvulaceae,Hewittia,吊鐘藤屬,,
1313,518,Convolvulaceae,Ipomoea,牽牛屬,,
1314,518,Convolvulaceae,Jacquemontia,娥房藤屬,,
1315,518,Convolvulaceae,Lepistemon,鮮蕊藤屬,,
1316,518,Convolvulaceae,Merremia,菜欒藤屬,,
1317,518,Convolvulaceae,Operculina,盒果藤屬,,
1318,518,Convolvulaceae,Quamoclit,蔦蘿屬,,
1319,518,Convolvulaceae,Stictocardia,大萼旋花屬,,
1320,518,Convolvulaceae,Xenostegia,戟葉菜欒藤屬,,
1327,943,Cordiaceae,Cordia,破布子屬,,
877,423,Coriariaceae,Coriaria,馬桑屬,,
1086,468,Cornaceae,Alangium,八角楓屬,,
1089,468,Cornaceae,Benthamidia,四照花屬,,
13305,468,Cornaceae,Bothrocaryum,,,
2415,468,Cornaceae,Chamaepericlymenum,,,
1090,468,Cornaceae,Cornus,山茱萸屬,,
1092,468,Cornaceae,Swida,梜木屬,,
2115,784,Costaceae,Costus,鞘薑屬,,
591,404,Crassulaceae,Adromischus,,,
592,404,Crassulaceae,Bryophyllum,落地生根屬,,
593,404,Crassulaceae,Cotyledon,,,
594,404,Crassulaceae,Crassula,翡翠木屬,,
595,404,Crassulaceae,Dudleya,,,
596,404,Crassulaceae,Echeveria,蓮座草屬,,
597,404,Crassulaceae,Graptopetalum,風車草屬,,
598,404,Crassulaceae,Hylotelephium,八寶屬,,
599,404,Crassulaceae,Kalanchoe,燈籠草屬,,
600,404,Crassulaceae,Orostachys,瓦松屬,,
601,404,Crassulaceae,Pachyveria,,,
13279,404,Crassulaceae,Rhodiola,紅景天屬,,
602,404,Crassulaceae,Sedum,佛甲草屬,,
603,404,Crassulaceae,Sempervivum,長生草屬,,
1008,454,Cucurbitaceae,Actinostemma,合子草屬,,
1009,454,Cucurbitaceae,Benincasa,冬瓜屬,,
1010,454,Cucurbitaceae,Citrullus,西瓜屬,,
2325,454,Cucurbitaceae,Coccinia,,,
1011,454,Cucurbitaceae,Cucumis,香瓜屬,,
1012,454,Cucurbitaceae,Cucurbita,南瓜屬,,
1013,454,Cucurbitaceae,Diplocyclos,雙輪瓜屬,,
1014,454,Cucurbitaceae,Gymnopetalum,裸瓣瓜屬,,
1015,454,Cucurbitaceae,Gynostemma,絞股藍屬,,
13274,454,Cucurbitaceae,Hemsleya,,,
13281,454,Cucurbitaceae,Hodgsonia,油渣果屬,,
1016,454,Cucurbitaceae,Lagenaria,葫蘆屬,,
1017,454,Cucurbitaceae,Luffa,絲瓜屬,,
1018,454,Cucurbitaceae,Melothria,馬兒屬,,
1019,454,Cucurbitaceae,Momordica,苦瓜屬,,
1020,454,Cucurbitaceae,Mukia,紅紐子屬,,
1021,454,Cucurbitaceae,Neoalsomitra,穿山龍屬,,
1022,454,Cucurbitaceae,Sechium,佛手瓜屬,,
2426,454,Cucurbitaceae,Sicyos,刺果瓜屬,,
1023,454,Cucurbitaceae,Siraitia,羅漢果屬,,
1024,454,Cucurbitaceae,Solena,茅瓜屬,,
1025,454,Cucurbitaceae,Thladiantha,青牛膽屬,,
1026,454,Cucurbitaceae,Trichosanthes,括樓屬,,
1027,454,Cucurbitaceae,Zehneria,馬兒屬,,
216,210,Cupressaceae,Callitris,澳洲柏屬,,
217,210,Cupressaceae,Calocedrus,肖楠屬,,
218,210,Cupressaceae,Chamaecyparis,扁柏屬,,
205,210,Cupressaceae,Cryptomeria,柳杉屬,,
206,210,Cupressaceae,Cunninghamia,杉屬,,
219,210,Cupressaceae,Cupressus,柏屬,,
220,210,Cupressaceae,Fokienia,福建柏屬,,
207,210,Cupressaceae,Glyptostrobus,水松屬,,
221,210,Cupressaceae,Juniperus,圓柏屬,,
208,210,Cupressaceae,Metasequoia,水杉屬,,
2480,210,Cupressaceae,Platycladus,側柏屬,,
2481,210,Cupressaceae,Sabina,,,
210,210,Cupressaceae,Sequoia,長葉世界爺屬,,
211,210,Cupressaceae,Sequoiadendron,世界爺樹屬,,
212,210,Cupressaceae,Taiwania,臺灣杉屬,,
213,210,Cupressaceae,Taxodium,落羽松屬,,
222,210,Cupressaceae,Thuja,側柏屬,,
223,210,Cupressaceae,Thujopsis,羅漢柏屬,,
12708,210,Cupressaceae,Xanthocyparis,,,
42,114,Cyatheaceae,Alsophila,桫欏屬,,
41,114,Cyatheaceae,Cyathea,桫欏屬,,
43,114,Cyatheaceae,Sphaeropteris,筆筒樹屬,,
184,201,Cycadaceae,Cycas,蘇鐵屬,,
2070,630,Cyclanthaceae,Carludovica,巴拿馬草屬,,
2527,630,Cyclanthaceae,Sphaeradenia,,,
2528,630,Cyclanthaceae,Thoracocarpus,,,
1730,715,Cymodoceaceae,Halodule,二藥藻屬,,
13032,727,Cynomoriaceae,Cynomorium,,,
1895,627,Cyperaceae,Actinoscirpus,大藨草屬,,
1872,627,Cyperaceae,Baeothryon,針藺屬,,
2529,627,Cyperaceae,Blysmus,扁穗草屬,,
1873,627,Cyperaceae,Bolboschoenus,雲林莞草屬,,
1874,627,Cyperaceae,Bulbostylis,球柱草屬,,
1875,627,Cyperaceae,Carex,薹屬,,
1876,627,Cyperaceae,Cladium,克拉莎屬,,
1877,627,Cyperaceae,Cyperus,莎草屬,,
1878,627,Cyperaceae,Diplacrum,裂穎茅屬,,
12668,627,Cyperaceae,Dulichium,,,
1879,627,Cyperaceae,Eleocharis,荸薺屬,,
1898,627,Cyperaceae,Eriophorum,,,
1880,627,Cyperaceae,Fimbristylis,飄拂草屬,,
1881,627,Cyperaceae,Fuirena,黑珠蒿屬,,
1882,627,Cyperaceae,Gahnia,黑莎草屬,,
1883,627,Cyperaceae,Hypolytrum,割雞芒屬,,
12661,627,Cyperaceae,Juncellus,,,
12672,627,Cyperaceae,Kobresia,,,
1884,627,Cyperaceae,Kyllinga,水蜈蚣屬,,
2330,627,Cyperaceae,Lepidosperma,鱗籽莎屬,,
1885,627,Cyperaceae,Lepironia,石龍芻屬,,
1886,627,Cyperaceae,Lipocarpha,胡瓜草屬,,
12677,627,Cyperaceae,Machaerina,,,
2297,627,Cyperaceae,Mapania,擂鼓勒屬,,
1887,627,Cyperaceae,Mariscus,磚子苗屬,,
12676,627,Cyperaceae,Oxycaryum,,,
1888,627,Cyperaceae,Pycreus,扁莎屬,,
1896,627,Cyperaceae,Remirea,,,
1889,627,Cyperaceae,Rhynchospora,刺子莞屬,,
1890,627,Cyperaceae,Schoenoplectus,擬莞屬,,
1891,627,Cyperaceae,Schoenus,赤箭莎屬,,
1892,627,Cyperaceae,Scirpus,莞屬,,
1893,627,Cyperaceae,Scleria,珍珠茅屬,,
1894,627,Cyperaceae,Torulinium,斷節莎屬,,
1897,627,Cyperaceae,Trichophorum,,,
12683,627,Cyperaceae,Uncinia,,,
133,128,Cystopteridaceae,Cystopteris,冷蕨屬,,
136,128,Cystopteridaceae,Gymnocarpium,羽節蕨屬,,
829,416,Daphniphyllaceae,Daphniphyllum,虎皮楠屬,,
55,117,Davalliaceae,Araiostegia,小膜蓋蕨屬,,
13312,117,Davalliaceae,Araiostegiella,,,
56,117,Davalliaceae,Davallia,骨碎補屬,,
57,117,Davalliaceae,Humata,陰石蕨屬,,
60,117,Davalliaceae,Nephrolepis,腎蕨屬,,
44,115,Dennstaedtiaceae,Dennstaedtia,碗蕨屬,,
45,115,Dennstaedtiaceae,Histiopteris,栗蕨屬,,
46,115,Dennstaedtiaceae,Hypolepis,姬蕨屬,,
47,115,Dennstaedtiaceae,Microlepia,鱗蓋蕨屬,,
48,115,Dennstaedtiaceae,Monachosorum,稀子蕨屬,,
49,115,Dennstaedtiaceae,Paesia,曲軸蕨屬,,
50,115,Dennstaedtiaceae,Pteridium,蕨屬,,
13066,501,Diapensiaceae,Berneuxia,,,
13240,501,Diapensiaceae,Diapensia,岩梅屬,,
1135,501,Diapensiaceae,Shortia,裂緣花屬,,
340,888,Didiereaceae,Portulacaria,樹馬齒莧屬,,
534,349,Dilleniaceae,Dillenia,第倫桃屬,,
1809,615,Dioscoreaceae,Dioscorea,薯蕷屬,,
2071,615,Dioscoreaceae,Tacca,蛛絲草屬,,
13307,738,Dipentodontaceae,Dipentodon,十齒花屬,,
911,738,Dipentodontaceae,Perrottetia,核子木屬,,
149,130,Dipteridaceae,Cheiropleuria,燕尾蕨屬,,
148,130,Dipteridaceae,Dipteris,雙扇蕨屬,,
2387,706,Dipterocarpaceae,Dipterocarpus,,,
552,353,Droseraceae,Drosera,茅膏菜屬,,
97,125,Dryopteridaceae,Acrophorus,魚鱗蕨屬,,
98,125,Dryopteridaceae,Acrorumohra,假複葉耳蕨屬,,
99,125,Dryopteridaceae,Arachniodes,複葉耳蕨屬,,
110,125,Dryopteridaceae,Bolbitis,實蕨屬,,
88,125,Dryopteridaceae,Ctenitis,肋毛蕨屬,,
100,125,Dryopteridaceae,Cyrtogonellum,耳蕨屬,,
101,125,Dryopteridaceae,Cyrtomium,貫眾蕨屬,,
102,125,Dryopteridaceae,Diacalpe,紅線蕨屬,,
107,125,Dryopteridaceae,Dryopsis,擬鱗毛蕨屬,,
103,125,Dryopteridaceae,Dryopteris,鱗毛蕨屬,,
111,125,Dryopteridaceae,Egenolfia,刺蕨屬,,
112,125,Dryopteridaceae,Elaphoglossum,舌蕨屬,,
92,125,Dryopteridaceae,Lastreopsis,金毛蕨屬,,
104,125,Dryopteridaceae,Leptorumohra,擬複葉耳蕨屬,,
108,125,Dryopteridaceae,Nothoperanema,肉刺蕨屬,,
105,125,Dryopteridaceae,Peranema,柄囊蕨屬,,
106,125,Dryopteridaceae,Polystichum,耳蕨屬,,
109,125,Dryopteridaceae,Rumohra,,,
13319,125,Dryopteridaceae,Stigmatopteris,,,
1174,508,Ebenaceae,Diospyros,柿樹屬,,
1337,944,Ehretiaceae,Carmona,滿福木屬,,
1329,944,Ehretiaceae,Ehretia,厚殼樹屬,,
987,444,Elaeagnaceae,Elaeagnus,胡頹子屬,,
942,438,Elaeocarpaceae,Elaeocarpus,杜英屬,,
943,438,Elaeocarpaceae,Sloanea,猴歡喜屬,,
1004,451,Elatinaceae,Bergia,伯格草屬,,
1005,451,Elatinaceae,Elatine,溝繁縷屬,,
2482,711,Ephedraceae,Ephedra,麻黃屬,,
7,105,Equisetaceae,Equisetum,木賊屬,,
13320,105,Equisetaceae,Hippochaete,,,
1147,503,Ericaceae,Agapetes,愛楠屬,,
12786,503,Ericaceae,Cassiope,,,
1136,503,Ericaceae,Cheilotheca,水晶蘭屬,,
1137,503,Ericaceae,Chimaphila,愛冬葉屬,,
12709,503,Ericaceae,Craibiodendron,假木荷屬,,
13341,503,Ericaceae,Diplarche,杉葉杜鵑屬,,
1148,503,Ericaceae,Elliottia,,,
1141,503,Ericaceae,Enkianthus,吊鐘花屬,,
1142,503,Ericaceae,Gaultheria,白珠樹屬,,
12862,503,Ericaceae,Leucothoe,,,
1143,503,Ericaceae,Lyonia,南燭屬,,
1138,503,Ericaceae,Moneses,單花鹿蹄草屬,,
1139,503,Ericaceae,Monotropa,錫杖花屬,,
2379,503,Ericaceae,Monotropastrum,,,
1144,503,Ericaceae,Pieris,馬醉木屬,,
1140,503,Ericaceae,Pyrola,鹿蹄草屬,,
1145,503,Ericaceae,Rhododendron,杜鵑花屬,,
1146,503,Ericaceae,Vaccinium,越橘屬,,
1854,624,Eriocaulaceae,Eriocaulon,穀精草屬,,
788,414,Erythroxylaceae,Erythroxylum,高卡屬 (古柯屬),,
454,907,Eucommiaceae,Eucommia,杜仲屬,,
789,415,Euphorbiaceae,Acalypha,鐵莧屬,,
790,415,Euphorbiaceae,Alchornea,山麻桿屬,,
791,415,Euphorbiaceae,Aleurites,油桐屬,,
13157,415,Euphorbiaceae,Borneodendron,,,
796,415,Euphorbiaceae,Chamaesyce,地錦草屬,,
798,415,Euphorbiaceae,Claoxylon,假鐵莧屬,,
2348,415,Euphorbiaceae,Cleidion,棒柄花屬,,
799,415,Euphorbiaceae,Codiaeum,變葉木屬,,
800,415,Euphorbiaceae,Croton,巴豆屬,,
803,415,Euphorbiaceae,Euphorbia,大戟屬,,
804,415,Euphorbiaceae,Excoecaria,土沉香屬,,
825,415,Euphorbiaceae,Galarhoeus,,,
808,415,Euphorbiaceae,Hevea,橡膠樹屬,,
826,415,Euphorbiaceae,Homalanthus,同花屬 (澳楊屬),,
809,415,Euphorbiaceae,Homonoia,水楊梅屬,,
810,415,Euphorbiaceae,Hura,沙盒樹屬,,
811,415,Euphorbiaceae,Jatropha,麻瘋樹屬,,
812,415,Euphorbiaceae,Liodendron,假黃楊屬,,
813,415,Euphorbiaceae,Macaranga,血桐屬,,
814,415,Euphorbiaceae,Mallotus,野桐屬,,
815,415,Euphorbiaceae,Manihot,樹薯屬,,
817,415,Euphorbiaceae,Melanolepis,蟲屎屬,,
818,415,Euphorbiaceae,Mercurialis,山靛屬,,
820,415,Euphorbiaceae,Pedilanthus,銀龍屬,,
2066,415,Euphorbiaceae,Rhopalostylis,,,
822,415,Euphorbiaceae,Ricinus,蓖麻屬,,
823,415,Euphorbiaceae,Sapium,烏臼屬,,
2428,415,Euphorbiaceae,Suregada,白樹屬,,
2429,415,Euphorbiaceae,Triadica,烏桕屬,,
13244,409,Fabaceae,Abarema,,,
652,409,Fabaceae,Abrus,雞母珠屬,,
653,409,Fabaceae,Acacia,相思樹屬,,
654,409,Fabaceae,Adenanthera,孔雀豆屬,,
655,409,Fabaceae,Aeschynomene,合萌屬,,
656,409,Fabaceae,Albizia,合歡屬,,
657,409,Fabaceae,Alysicarpus,煉莢豆屬,,
658,409,Fabaceae,Amphicarpaea,野毛扁豆屬,,
659,409,Fabaceae,Apios,土圞兒屬,,
660,409,Fabaceae,Arachis,花生屬,,
661,409,Fabaceae,Archidendron,頷垂豆屬,,
662,409,Fabaceae,Astragalus,紫雲英屬,,
777,409,Fabaceae,Atylosia,蟲豆屬,,
663,409,Fabaceae,Bauhinia,羊蹄甲屬,,
778,409,Fabaceae,Brownea,,,
664,409,Fabaceae,Butea,膠蟲樹屬,,
665,409,Fabaceae,Caesalpinia,蘇木屬,,
666,409,Fabaceae,Cajanus,木豆屬,,
2308,409,Fabaceae,Callerya,,,
667,409,Fabaceae,Calliandra,粉撲花屬,,
668,409,Fabaceae,Calopogonium,擬大豆屬,,
669,409,Fabaceae,Campylotropis,彎龍骨屬,,
670,409,Fabaceae,Canavalia,刀豆屬,,
671,409,Fabaceae,Caragana,錦雞兒屬,,
672,409,Fabaceae,Cassia,決明屬,,
779,409,Fabaceae,Catenaria,小槐花屬,,
673,409,Fabaceae,Centrosema,山珠豆屬,,
674,409,Fabaceae,Chamaecrista,假含羞草屬,,
675,409,Fabaceae,Christia,蝙蝠草屬,,
676,409,Fabaceae,Cicer,回回豆屬,,
13338,409,Fabaceae,Cladrastis,香槐屬,,
677,409,Fabaceae,Clitoria,蝶豆屬,,
678,409,Fabaceae,Codariocalyx,鐘萼豆屬,,
679,409,Fabaceae,Copaifera,,,
680,409,Fabaceae,Crotalaria,野百合屬,,
681,409,Fabaceae,Cytisus,金雀花屬,,
682,409,Fabaceae,Dalbergia,黃檀屬,,
683,409,Fabaceae,Daviesia,,,
684,409,Fabaceae,Delonix,鳳凰木屬,,
685,409,Fabaceae,Dendrolobium,木山螞蝗屬,,
686,409,Fabaceae,Derris,魚藤屬,,
687,409,Fabaceae,Desmanthus,草合歡屬,,
688,409,Fabaceae,Desmodium,山螞蝗屬,,
689,409,Fabaceae,Dolichos,扁豆屬,,
690,409,Fabaceae,Dumasia,山黑扁豆屬,,
691,409,Fabaceae,Dunbaria,野扁豆屬,,
692,409,Fabaceae,Dysolobium,毛豇豆屬,,
693,409,Fabaceae,Entada,鴨腱藤屬,,
694,409,Fabaceae,Enterolobium,象耳豆屬,,
695,409,Fabaceae,Eriosema,豬仔笠屬,,
696,409,Fabaceae,Erythrina,刺桐屬,,
697,409,Fabaceae,Euchresta,山豆根屬,,
698,409,Fabaceae,Flemingia,佛來明豆屬,,
699,409,Fabaceae,Galactia,乳豆屬,,
700,409,Fabaceae,Gleditsia,皂莢屬,,
701,409,Fabaceae,Gliricidia,南洋櫻屬,,
702,409,Fabaceae,Glycine,大豆屬,,
703,409,Fabaceae,Glycyrrhiza,甘草屬,,
13375,409,Fabaceae,Haematoxylum,墨水樹屬,,
13357,409,Fabaceae,Hedysarum,岩黃耆屬,,
705,409,Fabaceae,Hovea,,,
2312,409,Fabaceae,Hylodesmum,,,
706,409,Fabaceae,Hymenaea,孿葉豆屬,,
707,409,Fabaceae,Indigofera,木藍屬,,
708,409,Fabaceae,Inocarpus,,,
709,409,Fabaceae,Intsia,印茄屬,,
710,409,Fabaceae,Kummerowia,雞眼草屬,,
711,409,Fabaceae,Lablab,鵲豆屬,,
712,409,Fabaceae,Lathyrus,香豌豆屬,,
713,409,Fabaceae,Lespedeza,胡枝子屬,,
714,409,Fabaceae,Leucaena,銀合歡屬,,
715,409,Fabaceae,Lonchocarpus,,,
716,409,Fabaceae,Lotononis,,,
717,409,Fabaceae,Lotus,百脈根屬,,
718,409,Fabaceae,Lupinus,羽扇豆屬,,
719,409,Fabaceae,Lysidice,儀花屬,,
720,409,Fabaceae,Maackia,馬鞍樹屬,,
721,409,Fabaceae,Macroptilium,賽芻豆屬,,
722,409,Fabaceae,Macrotyloma,長硬皮豆屬,,
723,409,Fabaceae,Medicago,苜蓿屬,,
724,409,Fabaceae,Melilotus,草木犀屬,,
725,409,Fabaceae,Mezoneurum,見血飛屬,,
726,409,Fabaceae,Millettia,老荊藤屬,,
727,409,Fabaceae,Mimosa,含羞草屬,,
728,409,Fabaceae,Mirbelia,,,
729,409,Fabaceae,Mucuna,血藤屬,,
730,409,Fabaceae,Myroxylon,,,
731,409,Fabaceae,Neonotonia,爪哇大豆屬,,
732,409,Fabaceae,Neptunia,水合歡屬,,
2316,409,Fabaceae,Ohwia,,,
733,409,Fabaceae,Ormocarpum,濱槐屬,,
734,409,Fabaceae,Ormosia,紅豆樹屬,,
735,409,Fabaceae,Ornithopus,,,
736,409,Fabaceae,Pachyrhizus,豆薯屬,,
737,409,Fabaceae,Pahudia,緬茄屬,,
738,409,Fabaceae,Parkia,球花豆屬 (白球花豆屬),,
739,409,Fabaceae,Parkinsonia,扁軸木屬,,
13242,409,Fabaceae,Parochetus,,,
740,409,Fabaceae,Peltophorum,盾柱木屬,,
741,409,Fabaceae,Phaseolus,菜豆屬,,
742,409,Fabaceae,Phyllodium,排錢樹屬,,
13076,409,Fabaceae,Piptanthus,黃花木屬,,
743,409,Fabaceae,Pisum,豌豆屬,,
744,409,Fabaceae,Pithecellobium,金龜樹屬,,
745,409,Fabaceae,Pongamia,水黃皮屬,,
746,409,Fabaceae,Prosopis,牧豆樹屬,,
747,409,Fabaceae,Psophocarpus,豆菜屬,,
748,409,Fabaceae,Psoralea,補骨脂屬,,
749,409,Fabaceae,Pterocarpus,紫檀屬,,
13258,409,Fabaceae,Pterolobium,,,
750,409,Fabaceae,Pueraria,葛藤屬,,
751,409,Fabaceae,Pycnospora,密子豆屬,,
752,409,Fabaceae,Rhynchosia,括根屬,,
753,409,Fabaceae,Robinia,洋槐屬,,
754,409,Fabaceae,Samanea,雨豆樹屬,,
755,409,Fabaceae,Saraca,無憂樹屬,,
756,409,Fabaceae,Senna,決明屬,,
757,409,Fabaceae,Sesbania,田菁屬,,
2358,409,Fabaceae,Shuteria,宿苞豆屬,,
758,409,Fabaceae,Sindora,,,
759,409,Fabaceae,Smithia,坡油甘屬,,
760,409,Fabaceae,Sophora,苦參屬,,
13241,409,Fabaceae,Spatholobus,,,
762,409,Fabaceae,Stizolobium,黎豆屬,,
763,409,Fabaceae,Stylosanthes,筆花豆屬,,
764,409,Fabaceae,Tadehagi,葫蘆茶屬,,
765,409,Fabaceae,Tamarindus,羅望子屬,,
766,409,Fabaceae,Tephrosia,灰毛豆屬,,
767,409,Fabaceae,Teramnus,野黃豆屬,,
13358,409,Fabaceae,Tibetia,高山豆屬,,
768,409,Fabaceae,Trifolium,菽草屬,,
775,409,Fabaceae,Trigonella,胡蘆巴屬,,
769,409,Fabaceae,Uraria,兔尾草屬,,
770,409,Fabaceae,Vicia,蠶豆屬,,
771,409,Fabaceae,Vigna,豇豆屬,,
776,409,Fabaceae,Whitfordiodendron,,,
772,409,Fabaceae,Wisteria,紫藤屬,,
773,409,Fabaceae,Xylia,,,
774,409,Fabaceae,Zornia,丁葵草屬,,
238,306,Fagaceae,Castanea,栗屬,,
239,306,Fagaceae,Castanopsis,栲屬,,
240,306,Fagaceae,Cyclobalanopsis,椆屬,,
241,306,Fagaceae,Fagus,水青岡屬,,
242,306,Fagaceae,Limlia,楒屬,,
243,306,Fagaceae,Lithocarpus,石櫟屬,,
244,306,Fagaceae,Pasania,柯屬,,
245,306,Fagaceae,Quercus,櫟屬,,
1871,626,Flagellariaceae,Flagellaria,鬚葉藤 (鞭藤屬),,
1088,908,Garryaceae,Aucuba,桃葉珊瑚屬,,
1190,909,Gelsemiaceae,Gelsemium,胡蔓藤屬,,
13102,909,Gelsemiaceae,Pteleocarpa,,,
2385,513,Gentianaceae,Canscora,,,
1194,513,Gentianaceae,Centaurium,百金屬,,
13257,513,Gentianaceae,Comastoma,,,
1202,513,Gentianaceae,Crawfurdia,蔓龍膽屬,,
1195,513,Gentianaceae,Eustoma,洋桔梗屬,,
1196,513,Gentianaceae,Exacum,紫芳草屬,,
1188,513,Gentianaceae,Fagraea,灰莉屬,,
1197,513,Gentianaceae,Gentiana,龍膽屬,,
13356,513,Gentianaceae,Gentianopsis,扁蕾屬,,
2389,513,Gentianaceae,Halenia,,,
1201,513,Gentianaceae,Lomatogonium,,,
1200,513,Gentianaceae,Pterygocalyx,翼萼蔓屬,,
1198,513,Gentianaceae,Swertia,當藥屬,,
1199,513,Gentianaceae,Tripterospermum,肺形草屬,,
13271,513,Gentianaceae,Veratrilla,,,
785,411,Geraniaceae,Erodium,牻牛兒苗屬,,
783,411,Geraniaceae,Geranium,老鸛草屬,,
784,411,Geraniaceae,Pelargonium,天竺葵屬,,
1522,529,Gesneriaceae,Achimenes,長筒花屬,,
1523,529,Gesneriaceae,Aeschynanthus,芒毛苣苔屬,,
2470,529,Gesneriaceae,Agalmyla,,,
1524,529,Gesneriaceae,Boea,旋莢木屬,,
13361,529,Gesneriaceae,Boeica,短筒苣苔屬,,
2290,529,Gesneriaceae,Briggsia,粗筒苣苔屬,,
2404,529,Gesneriaceae,Calcareoboea,,,
1525,529,Gesneriaceae,Chirita,唇柱苣苔屬 (雙心皮草屬),,
2403,529,Gesneriaceae,Chiritopsis,小花苣苔屬,,
1526,529,Gesneriaceae,Columnea,,,
1527,529,Gesneriaceae,Conandron,苦苣苔屬,,
13353,529,Gesneriaceae,Corallodiscus,珊瑚苣苔屬,,
1528,529,Gesneriaceae,Cyrtandra,漿果苣苔屬 (偽苦苣苔屬),,
1529,529,Gesneriaceae,Didymocarpus,,,
2460,529,Gesneriaceae,Dolicholoma,長簾苣苔屬,,
1530,529,Gesneriaceae,Episcia,喜蔭花屬,,
1541,529,Gesneriaceae,Epithema,盾座苣苔屬,,
1531,529,Gesneriaceae,Hemiboea,半蒴苣苔屬 (蒴苣苔屬),,
